ip,timestamp,method,url,path,query,protocol,status,size,response_time,referer,user_agent,decoded_url,decoded_query,body,decoded_body,content_type,is_json_payload,json_depth,param_count_body,attack_type,existing_label
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?product_id%3D50&qty%3D1,/vulnerabilities/sqli/,product_id%3D50&qty%3D1,HTTP/1.1,200,1372,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?product_id=50&qty=1,product_id=50&qty=1,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?page=39&limit%3D10,/vulnerabilities/sqli/,page=39&limit%3D10,HTTP/1.1,200,4267,1,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/?page=39&limit=10,page=39&limit=10,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=46&Submit%3DSubmit,/vulnerabilities/sqli/,id=46&Submit%3DSubmit,HTTP/1.1,200,2312,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?id=46&Submit=Submit,id=46&Submit=Submit,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?article_id%3D49%26author%3Dalice,/vulnerabilities/sqli/,article_id%3D49%26author%3Dalice,HTTP/1.1,200,911,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?article_id=49&author=alice,article_id=49&author=alice,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?article_id=39&author=guest,/vulnerabilities/sqli/,article_id=39&author=guest,HTTP/1.1,200,2914,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?article_id=39&author=guest,article_id=39&author=guest,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?filter=active&page=44,/vulnerabilities/sqli/,filter=active&page=44,HTTP/1.1,200,4445,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/?filter=active&page=44,filter=active&page=44,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D7%26Submit%3DSubmit,/vulnerabilities/sqli/,id%3D7%26Submit%3DSubmit,HTTP/1.1,200,1072,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?id=7&Submit=Submit,id=7&Submit=Submit,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D31%26Submit%3DSubmit,/vulnerabilities/sqli/,id%3D31%26Submit%3DSubmit,HTTP/1.1,200,845,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?id=31&Submit=Submit,id=31&Submit=Submit,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?article_id=44&author=alice,/vulnerabilities/sqli/,article_id=44&author=alice,HTTP/1.1,200,2957,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?article_id=44&author=alice,article_id=44&author=alice,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?filter%3Dactive%26page%3D37,/vulnerabilities/sqli/,filter%3Dactive%26page%3D37,HTTP/1.1,200,3690,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?filter=active&page=37,filter=active&page=37,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=id%253D39%2526Submit%253DSubmit&Submit=Submit,/vulnerabilities/sqli/,id=id%253D39%2526Submit%253DSubmit&Submit=Submit,HTTP/1.1,200,3969,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?id=id%3D39%26Submit%3DSubmit&Submit=Submit,id=id%3D39%26Submit%3DSubmit&Submit=Submit,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=page%253D38%2526limit%253D10&Submit=Submit,/vulnerabilities/sqli/,id=page%253D38%2526limit%253D10&Submit=Submit,HTTP/1.1,200,1341,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?id=page%3D38%26limit%3D10&Submit=Submit,id=page%3D38%26limit%3D10&Submit=Submit,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=article_id%253D35%2526author%253Dalice&Submit=Submit,/vulnerabilities/sqli/,id=article_id%253D35%2526author%253Dalice&Submit=Submit,HTTP/1.1,200,1272,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?id=article_id%3D35%26author%3Dalice&Submit=Submit,id=article_id%3D35%26author%3Dalice&Submit=Submit,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?product_id%3D46&qty%3D1,/vulnerabilities/sqli/,product_id%3D46&qty%3D1,HTTP/1.1,200,3146,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?product_id=46&qty=1,product_id=46&qty=1,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D39&Submit%3DSubmit,/vulnerabilities/sqli/,id%3D39&Submit%3DSubmit,HTTP/1.1,200,3751,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?id=39&Submit=Submit,id=39&Submit=Submit,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?filter=active&page=17,/vulnerabilities/sqli/,filter=active&page=17,HTTP/1.1,200,961,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?filter=active&page=17,filter=active&page=17,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D34%26Submit%3DSubmit,/vulnerabilities/sqli/,id%3D34%26Submit%3DSubmit,HTTP/1.1,200,2932,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?id=34&Submit=Submit,id=34&Submit=Submit,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?article_id=13&author=alice,/vulnerabilities/sqli/,article_id=13&author=alice,HTTP/1.1,200,549,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/?article_id=13&author=alice,article_id=13&author=alice,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?article_id=40&author%3Dbob_smith,/vulnerabilities/sqli/,article_id=40&author%3Dbob_smith,HTTP/1.1,200,1040,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/?article_id=40&author=bob_smith,article_id=40&author=bob_smith,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?article_id%3D36%26author%3Dalice,/vulnerabilities/sqli/,article_id%3D36%26author%3Dalice,HTTP/1.1,200,2828,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/?article_id=36&author=alice,article_id=36&author=alice,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?article_id%3D32%26author%3Dbob_smith,/vulnerabilities/sqli/,article_id%3D32%26author%3Dbob_smith,HTTP/1.1,200,3297,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?article_id=32&author=bob_smith,article_id=32&author=bob_smith,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=id%253D23%2526Submit%253DSubmit&Submit=Submit,/vulnerabilities/sqli/,id=id%253D23%2526Submit%253DSubmit&Submit=Submit,HTTP/1.1,200,4409,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?id=id%3D23%26Submit%3DSubmit&Submit=Submit,id=id%3D23%26Submit%3DSubmit&Submit=Submit,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/login.php,/login.php,,HTTP/1.1,200,556,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/login.php,,article_id=2&author%3Dadmin_viewer,article_id=2&author=admin_viewer,application/x-www-form-urlencoded,0,0,1,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=article_id%253D50%2526author%253Dguest&Submit=Submit,/vulnerabilities/sqli/,id=article_id%253D50%2526author%253Dguest&Submit=Submit,HTTP/1.1,200,4278,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?id=article_id%3D50%26author%3Dguest&Submit=Submit,id=article_id%3D50%26author%3Dguest&Submit=Submit,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?article_id=16&author=john_doe,/vulnerabilities/sqli/,article_id=16&author=john_doe,HTTP/1.1,200,2130,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?article_id=16&author=john_doe,article_id=16&author=john_doe,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?article_id%3D34%26author%3Djohn_doe,/vulnerabilities/sqli/,article_id%3D34%26author%3Djohn_doe,HTTP/1.1,200,3418,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?article_id=34&author=john_doe,article_id=34&author=john_doe,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?page=24&limit=10,/vulnerabilities/sqli/,page=24&limit=10,HTTP/1.1,200,2234,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?page=24&limit=10,page=24&limit=10,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=49&Submit%3DSubmit,/vulnerabilities/sqli/,id=49&Submit%3DSubmit,HTTP/1.1,200,3123,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?id=49&Submit=Submit,id=49&Submit=Submit,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?product_id%3D49%26qty%3D1,/vulnerabilities/sqli/,product_id%3D49%26qty%3D1,HTTP/1.1,200,1125,1,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/?product_id=49&qty=1,product_id=49&qty=1,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D16&Submit%3DSubmit,/vulnerabilities/sqli/,id%3D16&Submit%3DSubmit,HTTP/1.1,200,823,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?id=16&Submit=Submit,id=16&Submit=Submit,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?page%3D26%26limit%3D10,/vulnerabilities/sqli/,page%3D26%26limit%3D10,HTTP/1.1,200,4490,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?page=26&limit=10,page=26&limit=10,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=article_id%253D5%2526author%253Dadmin_viewer&Submit=Submit,/vulnerabilities/sqli/,id=article_id%253D5%2526author%253Dadmin_viewer&Submit=Submit,HTTP/1.1,200,2100,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?id=article_id%3D5%26author%3Dadmin_viewer&Submit=Submit,id=article_id%3D5%26author%3Dadmin_viewer&Submit=Submit,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=19&Submit%3DSubmit,/vulnerabilities/sqli/,id=19&Submit%3DSubmit,HTTP/1.1,200,3918,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?id=19&Submit=Submit,id=19&Submit=Submit,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=page%253D19%2526limit%253D10&Submit=Submit,/vulnerabilities/sqli/,id=page%253D19%2526limit%253D10&Submit=Submit,HTTP/1.1,200,770,1,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/?id=page%3D19%26limit%3D10&Submit=Submit,id=page%3D19%26limit%3D10&Submit=Submit,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?filter=active&page=9,/vulnerabilities/sqli/,filter=active&page=9,HTTP/1.1,200,3489,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?filter=active&page=9,filter=active&page=9,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=article_id%253D8%2526author%253Duser123&Submit=Submit,/vulnerabilities/sqli/,id=article_id%253D8%2526author%253Duser123&Submit=Submit,HTTP/1.1,200,853,1,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/?id=article_id%3D8%26author%3Duser123&Submit=Submit,id=article_id%3D8%26author%3Duser123&Submit=Submit,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=article_id%253D2%2526author%253Dadmin_viewer&Submit=Submit,/vulnerabilities/sqli/,id=article_id%253D2%2526author%253Dadmin_viewer&Submit=Submit,HTTP/1.1,200,3007,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?id=article_id%3D2%26author%3Dadmin_viewer&Submit=Submit,id=article_id%3D2%26author%3Dadmin_viewer&Submit=Submit,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/vulnerabilities/sqli/,/vulnerabilities/sqli/,,HTTP/1.1,200,989,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/,,article_id=30&author=john_doe,article_id=30&author=john_doe,application/x-www-form-urlencoded,0,0,2,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=page%253D36%2526limit%253D10&Submit=Submit,/vulnerabilities/sqli/,id=page%253D36%2526limit%253D10&Submit=Submit,HTTP/1.1,200,3373,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?id=page%3D36%26limit%3D10&Submit=Submit,id=page%3D36%26limit%3D10&Submit=Submit,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/search.php,/search.php,,HTTP/1.1,200,2642,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/search.php,,article_id%3D5&author=guest,article_id=5&author=guest,application/x-www-form-urlencoded,0,0,1,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?product_id%3D39&qty%3D1,/vulnerabilities/sqli/,product_id%3D39&qty%3D1,HTTP/1.1,200,3452,1,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/?product_id=39&qty=1,product_id=39&qty=1,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?product_id%3D3%26qty%3D1,/vulnerabilities/sqli/,product_id%3D3%26qty%3D1,HTTP/1.1,200,1019,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?product_id=3&qty=1,product_id=3&qty=1,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?article_id=38&author=guest,/vulnerabilities/sqli/,article_id=38&author=guest,HTTP/1.1,200,1600,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?article_id=38&author=guest,article_id=38&author=guest,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?category=clothing&sort%3Dnewest,/vulnerabilities/sqli/,category=clothing&sort%3Dnewest,HTTP/1.1,200,3659,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?category=clothing&sort=newest,category=clothing&sort=newest,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=filter%253Dactive%2526page%253D1&Submit=Submit,/vulnerabilities/sqli/,id=filter%253Dactive%2526page%253D1&Submit=Submit,HTTP/1.1,200,2258,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/?id=filter%3Dactive%26page%3D1&Submit=Submit,id=filter%3Dactive%26page%3D1&Submit=Submit,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D40%26Submit%3DSubmit,/vulnerabilities/sqli/,id%3D40%26Submit%3DSubmit,HTTP/1.1,200,1577,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?id=40&Submit=Submit,id=40&Submit=Submit,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=page%253D20%2526limit%253D10&Submit=Submit,/vulnerabilities/sqli/,id=page%253D20%2526limit%253D10&Submit=Submit,HTTP/1.1,200,3070,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?id=page%3D20%26limit%3D10&Submit=Submit,id=page%3D20%26limit%3D10&Submit=Submit,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?article_id%3D1&author%3Duser123,/vulnerabilities/sqli/,article_id%3D1&author%3Duser123,HTTP/1.1,200,2592,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/?article_id=1&author=user123,article_id=1&author=user123,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/vulnerabilities/sqli/,/vulnerabilities/sqli/,,HTTP/1.1,200,2006,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/,,article_id%3D30&author=admin_viewer,article_id=30&author=admin_viewer,application/x-www-form-urlencoded,0,0,1,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?article_id=46&author=guest,/vulnerabilities/sqli/,article_id=46&author=guest,HTTP/1.1,200,921,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?article_id=46&author=guest,article_id=46&author=guest,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?product_id=13&qty=1,/vulnerabilities/sqli/,product_id=13&qty=1,HTTP/1.1,200,972,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?product_id=13&qty=1,product_id=13&qty=1,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?article_id%3D37%26author%3Duser123,/vulnerabilities/sqli/,article_id%3D37%26author%3Duser123,HTTP/1.1,200,510,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?article_id=37&author=user123,article_id=37&author=user123,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?filter%3Dactive&page%3D9,/vulnerabilities/sqli/,filter%3Dactive&page%3D9,HTTP/1.1,200,550,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?filter=active&page=9,filter=active&page=9,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=article_id%253D47%2526author%253Djohn_doe&Submit=Submit,/vulnerabilities/sqli/,id=article_id%253D47%2526author%253Djohn_doe&Submit=Submit,HTTP/1.1,200,1990,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/?id=article_id%3D47%26author%3Djohn_doe&Submit=Submit,id=article_id%3D47%26author%3Djohn_doe&Submit=Submit,,,,0,0,0,normal,0
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?product_id%3D14%26qty%3D1,/vulnerabilities/sqli/,product_id%3D14%26qty%3D1,HTTP/1.1,200,1233,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?product_id=14&qty=1,product_id=14&qty=1,,,,0,0,0,normal,0
